id,date,text,clean_text,label,confidence,char_len,word_len
5.42e+17,Mon Dec 08 12:26:17 +0000 2014,"Dan Nathan: How To Profit From Apple Stock? 
$AAPL #aapl
http://t.co/wkEoflid2Q",dan nathan profit apple stock aapl aapl,neutral,1.0,81,7
5.42e+17,Mon Dec 08 12:32:34 +0000 2014,@Apple I'd like to see emojis that look like me,like see emojis look like,neutral,1.0,47,5
5.42e+17,Mon Dec 08 12:33:43 +0000 2014,"Former Apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl
http://t.co/snXCwUk1pI",former apple inc supply manager sentenced prison fined million corporate espionage aapl aapl,negative,1.0,133,13
5.42e+17,Mon Dec 08 12:39:30 +0000 2014,Ahhhh!! Y el @apple store of course!!!! @MadridXanadu,ahhhh store course,negative,0.6661,53,3
5.42e+17,Mon Dec 08 12:42:48 +0000 2014,"Apple Price Target Raised at BMO Capital; Sees Unfulfilled iPhone 6 Demand Pushed Into March Quarter $AAPL #aapl
http://t.co/V1l7dkfTJw",apple price target raised bmo capital see unfulfilled iphone demand pushed march quarter aapl aapl,neutral,0.6774,136,15
5.42e+17,Mon Dec 08 12:49:01 +0000 2014,"Hope @apple store Arndale could pass on to the staff member staff thats visually impaired she is an inspiration, Great work #InAwe #WellDone",hope store arndale could pas staff member staff thats visually impaired inspiration great work inawe welldone,positive,0.8119,140,16
5.42e+17,Mon Dec 08 12:52:45 +0000 2014,"Apple Stock in Upward Trend After 'Explosive' Holiday Quarter, Apple Watch Release in 2015 $AAPL #aapl
http://t.co/zv0dTpBYla",apple stock upward trend explosive holiday quarter apple watch release aapl aapl,positive,0.6904,126,12
5.42e+17,Mon Dec 08 13:00:54 +0000 2014,Doh! Turns out the iPod at the heart of the $350M @Apple antitrust case is the wrong model http://t.co/wJRiv059ZV,doh turn ipod heart antitrust case wrong model,neutral,0.6822,113,8
5.42e+17,Mon Dec 08 13:01:22 +0000 2014,Doh! Turns out the iPod at the heart of the $350M @Apple antitrust case is the wrong model http://t.co/sCFohYXkiN,doh turn ipod heart antitrust case wrong model,neutral,0.6722,113,8
5.42e+17,Mon Dec 08 13:03:36 +0000 2014,"Apple: Facing A Challenge From Google's Android $AAPL #aapl
http://t.co/mpcU3cC4fM",apple facing challenge google android aapl aapl,neutral,1.0,83,7
5.42e+17,Mon Dec 08 13:04:44 +0000 2014,Help? 4s won't sync (doesn't even give option) w/ latest @itunes. Tried fixes I found... no bueno. Thoughts? @apple #techsupport,help wont sync doesnt even give option latest tried fix found bueno thought techsupport,negative,1.0,128,14
5.42e+17,Mon Dec 08 13:18:47 +0000 2014,"Apple's iPhone 6 Lead-Times Still Longer Than Previous Models  $AAPL #aapl
http://t.co/bk0tn6WTTm",apple iphone lead time still longer previous model aapl aapl,positive,0.7467,98,10
5.42e+17,Mon Dec 08 13:28:53 +0000 2014,@Apple lawsuit could collapse as new #evidence comes to fore http://t.co/w3h3JSDFLq,lawsuit could collapse new evidence come fore,neutral,1.0,83,7
5.42e+17,Mon Dec 08 13:31:43 +0000 2014,"Will the iPhone 6 Plus Shortage Hurt Apple This Christmas?  $AAPL #aapl
http://t.co/TJfgAEHzhA",iphone plus shortage hurt apple christmas aapl aapl,neutral,0.6544,95,8
5.42e+17,Mon Dec 08 13:40:12 +0000 2014,"So, Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll #MFi",promoproduct supplier carry brandable compliant adapter headsaregoingtoroll mfi,neutral,1.0,102,8
5.42e+17,Mon Dec 08 13:43:08 +0000 2014,"Apple May Be Forced to Re-think iPod Touch As Demand Surges  $AAPL #aapl
http://t.co/Ap4huZ7Wf9",apple may forced think ipod touch demand surge aapl aapl,neutral,0.7595,96,10
5.42e+17,Mon Dec 08 13:43:17 +0000 2014,Former Apple Inc. Exec Gets A Year In Prison For Selling Secrets http://t.co/6Ya9YQwVlR #AAPL,former apple inc exec get year prison selling secret aapl,negative,1.0,93,10
5.42e+17,Mon Dec 08 13:44:13 +0000 2014,@apple well done you #cunts my printer don't work since your #fucking #Yosemite #UPDATE #Pricks!,well done cunt printer dont work since fucking yosemite update prick,negative,1.0,96,11
5.42e+17,Mon Dec 08 13:47:43 +0000 2014,"RT @BrandFuel: So, Which #PromoProduct suppliers carry brandable @Apple compliant adapters? #HeadsAreGoingToRoll #MFi",promoproduct supplier carry brandable compliant adapter headsaregoingtoroll mfi,neutral,1.0,117,8
5.42e+17,Mon Dec 08 13:48:53 +0000 2014,@Apple retail locations to offer free coding workshops Dec 11th as part of 'The Hour of Code' http://t.co/4YVXawpyjb,retail location offer free coding workshop dec part hour code,neutral,1.0,116,10
5.42e+17,Mon Dec 08 13:50:20 +0000 2014,"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",apple intraday comment pre opening premium user aapl stockaction trading stock mkt,neutral,1.0,119,12
5.42e+17,Mon Dec 08 13:52:17 +0000 2014,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",studio one outlet computer need battery future,negative,0.6624,139,7
5.42e+17,Mon Dec 08 13:56:36 +0000 2014,"After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP",china russia may ban product fearing espionage,neutral,0.6725,121,7
5.42e+17,Mon Dec 08 13:57:04 +0000 2014,"MUST READ: Apple's iPhone 6 China Unicom Lead-Times $AAPL #aapl
http://t.co/KgB8fuFlo3",must read apple iphone china unicom lead time aapl aapl,neutral,1.0,87,10
5.42e+17,Mon Dec 08 13:58:56 +0000 2014,"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP",china russia may ban product fearing espionage,neutral,0.6534,134,7
5.42e+17,Mon Dec 08 14:00:01 +0000 2014,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",trade aapl free nightly update posted twitter visit trade aapl free website,neutral,0.6833,139,12
5.42e+17,Mon Dec 08 14:02:37 +0000 2014,@Apple - Minneapolis isn't Cupertino. When Siri tells me it's 36å¡ in December no need to add the 'brr!' 'F yeah' might be more appropriate.,minneapolis isnt cupertino siri tell december need add brr yeah might appropriate,neutral,0.658,140,12
5.42e+17,Mon Dec 08 14:02:56 +0000 2014,.@apple Is the iPhone 6 y3k compliant?,iphone compliant,neutral,0.681,38,2
5.42e+17,Mon Dec 08 14:05:09 +0000 2014,"#aapl might invest in #Tsla to increase R&amp;D plus increase production multi-folds in EV Cars, SUV,s. By 2015 most of US &amp; China-Supercharged.",aapl might invest tsla increase plus increase production multi fold car suv china supercharged,neutral,1.0,148,14
5.42e+17,Mon Dec 08 14:05:18 +0000 2014,The power of @Apple 's strong branding and store design in one photo http://t.co/CJObpVZeZk via @qz http://t.co/hD6P7hJhW8,power strong branding store design one photo via,neutral,1.0,122,8
5.42e+17,Mon Dec 08 14:09:06 +0000 2014,Guys my Mac is flipping out! Flashing folder with question mark at start up!?! What do I do?? #help #apple #mac #macbook @apple #computer,guy mac flipping flashing folder question mark start help apple mac macbook computer,negative,0.6398,137,13
5.42e+17,Mon Dec 08 14:13:28 +0000 2014,.@dell ordering a laptop today. How about I try @apple or @lenovo instead. Maybe their reps will be kind instead of THIS behavior.,ordering laptop today try instead maybe rep kind instead behavior,positive,0.6825,130,10
5.42e+17,Mon Dec 08 14:16:34 +0000 2014,Apple's PT raised by Citigroup Inc. to $135.00. http://t.co/LNHaOfRxU2 $AAPL #AAPL,apple raised citigroup inc aapl aapl,neutral,1.0,82,6
5.42e+17,Mon Dec 08 14:16:38 +0000 2014,Apple's PT raised by Citigroup Inc. to $135.00. http://t.co/uRDSOSzGY7 $AAPL #AAPL,apple raised citigroup inc aapl aapl,neutral,0.6659,82,6
5.42e+17,Mon Dec 08 14:16:50 +0000 2014,"Need to lock down a #Sponsorship deal with @Swatch , @Nike &amp; @Apple 

Thank you for your cooperation.  
Regards, 
Uncle Mike",need lock sponsorship deal thank cooperation regard uncle mike,neutral,0.7403,132,9
5.42e+17,Mon Dec 08 14:19:35 +0000 2014,@apple thank you http://t.co/wmSinAAuQf,thank,positive,1.0,39,1
5.42e+17,Mon Dec 08 14:20:11 +0000 2014,"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP",china russia may ban product fearing espionage,neutral,1.0,134,7
5.42e+17,Mon Dec 08 14:21:40 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/geQDxkq8YX",apple fibonacci technical level intraday pre opening aapl aapl,neutral,0.7753,97,9
5.42e+17,Mon Dec 08 14:24:00 +0000 2014,.@McDonalds Shares a Slice With #iPhone6 Lovers @apple http://t.co/Vv5TzERoKz,share slice iphone lover,neutral,0.7436,77,4
5.42e+17,Mon Dec 08 14:28:41 +0000 2014,#SteveJobs Predicted The Future Of #ECommerce Back In 1996 And Got It Exactly Right #aapl http://t.co/uKFVal2EAU,stevejobs predicted future ecommerce back got exactly right aapl,neutral,1.0,112,9
5.42e+17,Mon Dec 08 14:29:27 +0000 2014,"Apple Inc. vs Google Inc: The Battle Of The Tech Giants $AAPL #aapl
http://t.co/JrU4mZeGcG",apple inc google inc battle tech giant aapl aapl,neutral,1.0,91,9
5.42e+17,Mon Dec 08 14:29:44 +0000 2014,Here Is The New @iPad Ad #aapl http://t.co/Ec6QKDdTsK http://t.co/Cbpe7mtKvb,new aapl,neutral,1.0,76,2
5.42e+17,Mon Dec 08 14:34:29 +0000 2014,Woah. Woke up to 20+ @apple emails of someone trying to verify that email for their device. My email minus . (which makes no diff on gmail),woah woke email someone trying verify email device email minus make diff gmail,negative,0.6755,139,13
5.42e+17,Mon Dec 08 14:35:47 +0000 2014,Takes more than #marketing to convert shoppers to buyers. @Apple &amp; @VictoriasSecret create a total sense experience. http://t.co/5a4G6455JR,take marketing convert shopper buyer create total sense experience,positive,0.738,143,9
5.42e+17,Mon Dec 08 14:36:06 +0000 2014,"#AAPL slide, opens opportunity. Can't fill iPhone 6 or 6Plus orders, 6Plus rumored to be much much higher % than prev reported.",aapl slide open opportunity cant fill iphone plus order plus rumored much much higher prev reported,negative,0.3343,127,16
5.42e+17,Mon Dec 08 14:36:25 +0000 2014,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,apple ceo tim cook come gay via,neutral,1.0,85,7
5.42e+17,Mon Dec 08 14:38:24 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/7i8cTId71P",apple fibonacci technical level intraday update aapl aapl,neutral,0.7119,93,8
5.42e+17,Mon Dec 08 14:39:12 +0000 2014,#IPhone6 #Plus Captures 41% of US #phablet Sales #aapl http://t.co/pbM5D7Z7Gw,iphone plus capture phablet sale aapl,neutral,1.0,77,6
5.42e+17,Mon Dec 08 14:42:00 +0000 2014,Bruh @apple real niggas need that 128GB Ipod touch already,bruh real nigga need ipod touch already,positive,0.4975,58,7
5.42e+17,Mon Dec 08 14:43:29 +0000 2014,"APPLE Intraday Comments - Updated RANGE  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",apple intraday comment updated range premium user aapl stockaction trading stock mkt,neutral,1.0,122,12
5.42e+17,Mon Dec 08 14:44:43 +0000 2014,Apple Continues Beefing Up Digital Audio Expertise by Hiring Dana Massie From Audience http://t.co/v4OFDCnz85 #AAPL,apple continues beefing digital audio expertise hiring dana massie audience aapl,neutral,1.0,115,11
5.42e+17,Mon Dec 08 14:45:02 +0000 2014,#AAPL:One Of Apple's Earliest Employees Describes The First Time Steve Jobs ...http://t.co/4E0xzglORa,aapl one apple earliest employee describes first time steve job,neutral,1.0,101,10
5.42e+17,Mon Dec 08 14:48:34 +0000 2014,"Apple: $115 matches 8.4% increase in earnings. 2014Q3 EPS=$1.42 in  #IOS App Donkey Stocks on your #iPhone. #AAPL
https://t.co/8CBUgrEHZS",apple match increase earnings eps io app donkey stock iphone aapl,neutral,0.7253,138,11
5.42e+17,Mon Dec 08 14:50:54 +0000 2014,my phone keeps restarting on its own @apple dont play me like that???,phone keep restarting dont play like,negative,1.0,69,6
5.42e+17,Mon Dec 08 14:53:42 +0000 2014,RT @RatingsNetwork: Apple's PT raised by Citigroup Inc. to $135.00. http://t.co/LNHaOfRxU2 $AAPL #AAPL,apple raised citigroup inc aapl aapl,neutral,1.0,102,6
5.42e+17,Mon Dec 08 14:53:52 +0000 2014,"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP",china russia may ban product fearing espionage,negative,0.7416,134,7
5.42e+17,Mon Dec 08 14:55:07 +0000 2014,"Why the iPad is anything but doomed $AAPL #aapl
http://t.co/Fk8z5OpEMJ",ipad anything doomed aapl aapl,positive,0.6668,71,5
5.42e+17,Mon Dec 08 14:55:17 +0000 2014,"Reminiscing on the first low-cost computer which, out of the box, you didn't have to be a geek to use. http://t.co/YH8Mvtfznk @Apple",reminiscing first low cost computer box didnt geek use,negative,0.3464,132,9
5.42e+17,Mon Dec 08 14:55:53 +0000 2014,Last night I had like 10 more apps than I do now. What's up with that @apple  I hate you,last night like apps whats hate,negative,1.0,88,6
5.42e+17,Mon Dec 08 14:58:24 +0000 2014,"@Apple [#Apple] #is developing an #iPhone that fires LASER BEAMS to #map surroundings .... (#Monday, 8 #December) http://t.co/D78wUFxrkK",apple developing iphone fire laser beam map surroundings monday december,neutral,1.0,136,10
5.42e+17,Mon Dec 08 15:00:10 +0000 2014,"APPLE Intraday Comments - Updated RANGE. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",apple intraday comment updated range premium user aapl stockaction trading stock mkt,neutral,1.0,122,12
5.42e+17,Mon Dec 08 15:02:01 +0000 2014,Headed to @IKEA and @Apple Store today. Yikes or Yay? #dayoffduties,headed store today yikes yay dayoffduties,neutral,1.0,67,6
5.42e+17,Mon Dec 08 15:07:48 +0000 2014,@jeffstaple Tell @apple to update their events page. There's no listing for your presentation.,tell update event page there listing presentation,neutral,0.7411,94,7
5.42e+17,Mon Dec 08 15:09:59 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/XXlH6ZbOGu",apple fibonacci technical level intraday update aapl aapl,neutral,1.0,93,8
5.42e+17,Mon Dec 08 15:14:31 +0000 2014,#edgf14 Jane Horvath (director of global #privacy @Apple) is speaking,edgf jane horvath director global privacy speaking,neutral,1.0,69,7
5.42e+17,Mon Dec 08 15:14:36 +0000 2014,"Former Apple Manager Sentenced to One Year in Prison, $4.5 Million Fine in Leaked Secrets Case [Mac Blog] http://t.co/9VmeiomrtN #AAPL",former apple manager sentenced one year prison million fine leaked secret case mac blog aapl,neutral,0.5098,134,15
5.42e+17,Mon Dec 08 15:16:12 +0000 2014,im so pissed i plugged my phone in overnight but it didnt charge fuck u @apple,pissed plugged phone overnight didnt charge fuck,negative,1.0,78,7
5.42e+17,Mon Dec 08 15:18:00 +0000 2014,"@apple Siri was wildin last night, yall need to get her http://t.co/46sdzupvS4",siri wildin last night yall need get,neutral,0.4962,78,7
5.42e+17,Mon Dec 08 15:18:26 +0000 2014,"iPhone 6 And 6 Plus Sales Are Growing Steadily Worldwide $AAPL #aapl
http://t.co/xdW6U3ORH5",iphone plus sale growing steadily worldwide aapl aapl,neutral,0.6635,92,8
5.42e+17,Mon Dec 08 15:18:55 +0000 2014,@smileforgoogle @Apple yknow that time it restarted and then my phone got blue screen lol wtf,yknow time restarted phone got blue screen lol wtf,negative,1.0,93,9
5.42e+17,Mon Dec 08 15:24:46 +0000 2014,Why does #Yosemite constantly restart due to an error when left over night? #onlyme @apple,yosemite constantly restart due error left night onlyme,negative,0.741,90,8
5.42e+17,Mon Dec 08 15:25:42 +0000 2014,BloombergTV:  Former #Apple Exec Sentence to 1 Year in Prison for Fraud http://t.co/h93QHz0uWA #aapl,bloombergtv former apple exec sentence year prison fraud aapl,negative,0.7651,100,9
5.42e+17,Mon Dec 08 15:25:48 +0000 2014,There is nothing in life more fragile than an Apple branded lightning cord. @Apple,nothing life fragile apple branded lightning cord,negative,1.0,82,7
5.42e+17,Mon Dec 08 15:26:24 +0000 2014,What has @Apple done now? RT @mitrebox: http://t.co/1HLmk87pQV,done,neutral,0.6495,62,1
5.42e+17,Mon Dec 08 15:30:54 +0000 2014,Purchase a $99 @apple TV ($99 Value) simply by watching ads on @VidFall? Check out #vidfallauction here https://t.co/fxdy3PU8BM,purchase value simply watching ad check vidfallauction,neutral,0.6826,127,7
5.42e+17,Mon Dec 08 15:32:55 +0000 2014,"Consumers Demand More Units Of The iPhone 6 And 6 Plus $AAPL #aapl
http://t.co/vUn5f5bKlP",consumer demand unit iphone plus aapl aapl,neutral,0.6672,90,7
5.42e+17,Mon Dec 08 15:35:01 +0000 2014,wtf is my conputer doing I left it alone for five minutes and it does this?? help @apple @billgates http://t.co/KTmXOrp03w,wtf conputer left alone five minute help,negative,1.0,122,7
5.42e+17,Mon Dec 08 15:35:46 +0000 2014,@kayhlogan @Apple @BillGates the void awakens,void awakens,neutral,0.7201,45,2
5.42e+17,Mon Dec 08 15:37:55 +0000 2014,Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..,shout making crappy iphone alarm dont make late final,negative,1.0,101,9
5.42e+17,Mon Dec 08 15:42:18 +0000 2014,How to #profit in #Apple (#AAPL) #options #trade #trading #finance #short #bet #hedge http://t.co/aMlM8FaJDQ,profit apple aapl option trade trading finance short bet hedge,neutral,1.0,108,10
